# x u(x,t)
3.613281250000000000e-02 9.469292805907586486e-01
3.625488281250000000e-02 9.466027491785984349e-01
3.637695312500000000e-02 9.462745685397109252e-01
3.649902343750000000e-02 9.459447337161290825e-01
3.662109375000000000e-02 9.456132397513629106e-01
3.674316406250000000e-02 9.452800816905888581e-01
3.686523437500000000e-02 9.449452545808341153e-01
3.698730468750000000e-02 9.446087534711661293e-01
3.710937500000000000e-02 9.442705734128806760e-01
3.723144531250000000e-02 9.439307094596915970e-01
3.735351562500000000e-02 9.435891566679193154e-01
3.747558593750000000e-02 9.432459100966816834e-01
3.759765625000000000e-02 9.429009648080848294e-01
3.771972656250000000e-02 9.425543158674144495e-01
3.784179687500000000e-02 9.422059583433276542e-01
3.796386718750000000e-02 9.418558873080449256e-01
3.808593750000000000e-02 9.415040978375445180e-01
3.820800781250000000e-02 9.411505850117544147e-01
3.833007812500000000e-02 9.407953439147471730e-01
3.845214843750000000e-02 9.404383696349348787e-01
3.857421875000000000e-02 9.400796572652634353e-01
3.869628906250000000e-02 9.397192019034096289e-01
3.881835937500000000e-02 9.393569986519758608e-01
3.894042968750000000e-02 9.389930426186878787e-01
3.906250000000000000e-02 9.386273289165919520e-01
3.918457031250000000e-02 9.382598526642522696e-01
3.930664062500000000e-02 9.378906089859496698e-01
3.942871093750000000e-02 9.375195930118804810e-01
3.955078125000000000e-02 9.371467998783551412e-01
3.967285156250000000e-02 9.367722247279999248e-01
3.979492187500000000e-02 9.363958627099542298e-01
3.991699218750000000e-02 9.360177089800743033e-01
4.003906250000000000e-02 9.356377587011327490e-01
4.016113281250000000e-02 9.352560070430215866e-01
4.028320312500000000e-02 9.348724491829532024e-01
4.040527343750000000e-02 9.344870803056639641e-01
4.052734375000000000e-02 9.340998956036170586e-01
4.064941406250000000e-02 9.337108902772066621e-01
4.077148437500000000e-02 9.333200595349613327e-01
4.089355468750000000e-02 9.329273985937494018e-01
4.101562500000000000e-02 9.325329026789824782e-01
4.113769531250000000e-02 9.321365670248231705e-01
4.125976562500000000e-02 9.317383868743891462e-01
4.138183593750000000e-02 9.313383574799600773e-01
4.150390625000000000e-02 9.309364741031848078e-01
4.162597656250000000e-02 9.305327320152877446e-01
4.174804687500000000e-02 9.301271264972768016e-01
4.187011718750000000e-02 9.297196528401519000e-01
4.199218750000000000e-02 9.293103063451120249e-01
4.211425781250000000e-02 9.288990823237660566e-01
4.223632812500000000e-02 9.284859760983400490e-01
4.235839843750000000e-02 9.280709830018877282e-01
4.248046875000000000e-02 9.276540983785001027e-01
4.260253906250000000e-02 9.272353175835167383e-01
4.272460937500000000e-02 9.268146359837348136e-01
4.284667968750000000e-02 9.263920489576218387e-01
4.296875000000000000e-02 9.259675518955254869e-01
4.309082031250000000e-02 9.255411401998876464e-01
4.321289062500000000e-02 9.251128092854534746e-01
4.333496093750000000e-02 9.246825545794867818e-01
4.345703125000000000e-02 9.242503715219808624e-01
4.357910156250000000e-02 9.238162555658726571e-01
4.370117187500000000e-02 9.233802021772558044e-01
4.382324218750000000e-02 9.229422068355942477e-01
4.394531250000000000e-02 9.225022650339362862e-01
4.406738281250000000e-02 9.220603722791300694e-01
4.418945312500000000e-02 9.216165240920359825e-01
4.431152343750000000e-02 9.211707160077438061e-01
4.443359375000000000e-02 9.207229435757866565e-01
4.455566406250000000e-02 9.202732023603567013e-01
4.467773437500000000e-02 9.198214879405216537e-01
4.479980468750000000e-02 9.193677959104393782e-01
4.492187500000000000e-02 9.189121218795753832e-01
4.504394531250000000e-02 9.184544614729186485e-01
4.516601562500000000e-02 9.179948103311990071e-01
4.528808593750000000e-02 9.175331641111029723e-01
4.541015625000000000e-02 9.170695184854923410e-01
4.553222656250000000e-02 9.166038691436203534e-01
4.565429687500000000e-02 9.161362117913505188e-01
4.577636718750000000e-02 9.156665421513729974e-01
4.589843750000000000e-02 9.151948559634239810e-01
4.602050781250000000e-02 9.147211489845030741e-01
4.614257812500000000e-02 9.142454169890916749e-01
4.626464843750000000e-02 9.137676557693724666e-01
4.638671875000000000e-02 9.132878611354460219e-01
4.650878906250000000e-02 9.128060289155524032e-01
4.663085937500000000e-02 9.123221549562878785e-01
4.675292968750000000e-02 9.118362351228250784e-01
4.687500000000000000e-02 9.113482652991324873e-01
4.699707031250000000e-02 9.108582413881931572e-01
4.711914062500000000e-02 9.103661593122243101e-01
4.724121093750000000e-02 9.098720150128980499e-01
4.736328125000000000e-02 9.093758044515587446e-01
4.748535156250000000e-02 9.088775236094455146e-01
4.760742187500000000e-02 9.083771684879102803e-01
4.772949218750000000e-02 9.078747351086384754e-01
4.785156250000000000e-02 9.073702195138684257e-01
4.797363281250000000e-02 9.068636177666123954e-01
4.809570312500000000e-02 9.063549259508760780e-01
4.821777343750000000e-02 9.058441401718785313e-01
4.833984375000000000e-02 9.053312565562726677e-01
4.846191406250000000e-02 9.048162712523656337e-01
4.858398437500000000e-02 9.042991804303390779e-01
4.870605468750000000e-02 9.037799802824686424e-01
4.882812500000000000e-02 9.032586670233447856e-01
4.895019531250000000e-02 9.027352368900929402e-01
4.907226562500000000e-02 9.022096861425934478e-01
4.919433593750000000e-02 9.016820110637024932e-01
4.931640625000000000e-02 9.011522079594704859e-01
4.943847656250000000e-02 9.006202731593639932e-01
4.956054687500000000e-02 9.000862030164848981e-01
4.968261718750000000e-02 8.995499939077900020e-01
4.980468750000000000e-02 8.990116422343112923e-01
4.992675781250000000e-02 8.984711444213759890e-01
5.004882812500000000e-02 8.979284969188254806e-01
5.017089843750000000e-02 8.973836962012351481e-01
5.029296875000000000e-02 8.968367387681344116e-01
5.041503906250000000e-02 8.962876211442247776e-01
5.053710937500000000e-02 8.957363398796004406e-01
5.065917968750000000e-02 8.951828915499663308e-01
5.078125000000000000e-02 8.946272727568570504e-01
5.090332031250000000e-02 8.940694801278563641e-01
5.102539062500000000e-02 8.935095103168146924e-01
5.114746093750000000e-02 8.929473600040682690e-01
5.126953125000000000e-02 8.923830258966565232e-01
5.139160156250000000e-02 8.918165047285414593e-01
5.151367187500000000e-02 8.912477932608234843e-01
5.163574218750000000e-02 8.906768882819603439e-01
5.175781250000000000e-02 8.901037866079841709e-01
5.187988281250000000e-02 8.895284850827177570e-01
5.200195312500000000e-02 8.889509805779924889e-01
5.212402343750000000e-02 8.883712699938639545e-01
5.224609375000000000e-02 8.877893502588286578e-01
5.236816406250000000e-02 8.872052183300399575e-01
5.249023437500000000e-02 8.866188711935234501e-01
5.261230468750000000e-02 8.860303058643932417e-01
5.273437500000000000e-02 8.854395193870649994e-01
5.285644531250000000e-02 8.848465088354735553e-01
5.297851562500000000e-02 8.842512713132846258e-01
5.310058593750000000e-02 8.836538039541105283e-01
5.322265625000000000e-02 8.830541039217234545e-01
5.334472656250000000e-02 8.824521684102683006e-01
5.346679687500000000e-02 8.818479946444763851e-01
5.358886718750000000e-02 8.812415798798773903e-01
5.371093750000000000e-02 8.806329214030118591e-01
5.383300781250000000e-02 8.800220165316432475e-01
5.395507812500000000e-02 8.794088626149682009e-01
5.407714843750000000e-02 8.787934570338290508e-01
5.419921875000000000e-02 8.781757972009226476e-01
5.432128906250000000e-02 8.775558805610114144e-01
5.444335937500000000e-02 8.769337045911326234e-01
5.456542968750000000e-02 8.763092668008075625e-01
5.468750000000000000e-02 8.756825647322499240e-01
5.480957031250000000e-02 8.750535959605740821e-01
5.493164062500000000e-02 8.744223580940024831e-01
5.505371093750000000e-02 8.737888487740731458e-01
5.517578125000000000e-02 8.731530656758456077e-01
5.529785156250000000e-02 8.725150065081073159e-01
5.541992187500000000e-02 8.718746690135795729e-01
5.554199218750000000e-02 8.712320509691213744e-01
5.566406250000000000e-02 8.705871501859339112e-01
5.578613281250000000e-02 8.699399645097657396e-01
5.590820312500000000e-02 8.692904918211140641e-01
5.603027343750000000e-02 8.686387300354282415e-01
5.615234375000000000e-02 8.679846771033117303e-01
5.627441406250000000e-02 8.673283310107231525e-01
5.639648437500000000e-02 8.666696897791770215e-01
5.651855468750000000e-02 8.660087514659438046e-01
5.664062500000000000e-02 8.653455141642493187e-01
5.676269531250000000e-02 8.646799760034732385e-01
5.688476562500000000e-02 8.640121351493470492e-01
5.700683593750000000e-02 8.633419898041521101e-01
5.712890625000000000e-02 8.626695382069151652e-01
5.725097656250000000e-02 8.619947786336046303e-01
5.737304687500000000e-02 8.613177093973262144e-01
5.749511718750000000e-02 8.606383288485168759e-01
5.761718750000000000e-02 8.599566353751381120e-01
5.773925781250000000e-02 8.592726274028702482e-01
5.786132812500000000e-02 8.585863033953029522e-01
5.798339843750000000e-02 8.578976618541276356e-01
5.810546875000000000e-02 8.572067013193269691e-01
5.822753906250000000e-02 8.565134203693662851e-01
5.834960937500000000e-02 8.558178176213807609e-01
5.847167968750000000e-02 8.551198917313650449e-01
5.859375000000000000e-02 8.544196413943587753e-01
5.871582031250000000e-02 8.537170653446347623e-01
5.883789062500000000e-02 8.530121623558831745e-01
5.895996093750000000e-02 8.523049312413970569e-01
5.908203125000000000e-02 8.515953708542554068e-01
5.920410156250000000e-02 8.508834800875069160e-01
5.932617187500000000e-02 8.501692578743510476e-01
5.944824218750000000e-02 8.494527031883195578e-01
5.957031250000000000e-02 8.487338150434565742e-01
5.969238281250000000e-02 8.480125924944976745e-01
5.981445312500000000e-02 8.472890346370480774e-01
5.993652343750000000e-02 8.465631406077600563e-01
6.005859375000000000e-02 8.458349095845087984e-01
6.018066406250000000e-02 8.451043407865684864e-01
6.030273437500000000e-02 8.443714334747852712e-01
6.042480468750000000e-02 8.436361869517523537e-01
6.054687500000000000e-02 8.428986005619800714e-01
6.066894531250000000e-02 8.421586736920689820e-01
6.079101562500000000e-02 8.414164057708790612e-01
6.091308593750000000e-02 8.406717962696987900e-01
6.103515625000000000e-02 8.399248447024137976e-01
6.115722656250000000e-02 8.391755506256733943e-01
6.127929687500000000e-02 8.384239136390556624e-01
6.140136718750000000e-02 8.376699333852342111e-01
6.152343750000000000e-02 8.369136095501397143e-01
6.164550781250000000e-02 8.361549418631237796e-01
6.176757812500000000e-02 8.353939300971198190e-01
6.188964843750000000e-02 8.346305740688034769e-01
6.201171875000000000e-02 8.338648736387508364e-01
6.213378906250000000e-02 8.330968287115979587e-01
6.225585937500000000e-02 8.323264392361966468e-01
6.237792968750000000e-02 8.315537052057694334e-01
6.250000000000000000e-02 8.307786266580650114e-01
6.262207031250000000e-02 8.300012036755110012e-01
6.274414062500000000e-02 8.292214363853652737e-01
6.286621093750000000e-02 8.284393249598676068e-01
6.298828125000000000e-02 8.276548696163875674e-01
6.311035156250000000e-02 8.268680706175746131e-01
6.323242187500000000e-02 8.260789282715035320e-01
6.335449218750000000e-02 8.252874429318206584e-01
6.347656250000000000e-02 8.244936149978877582e-01
6.359863281250000000e-02 8.236974449149252475e-01
6.372070312500000000e-02 8.228989331741543012e-01
6.384277343750000000e-02 8.220980803129366299e-01
6.396484375000000000e-02 8.212948869149132580e-01
6.408691406250000000e-02 8.204893536101436347e-01
6.420898437500000000e-02 8.196814810752399705e-01
6.433105468750000000e-02 8.188712700335041283e-01
6.445312500000000000e-02 8.180587212550594067e-01
6.457519531250000000e-02 8.172438355569844326e-01
6.469726562500000000e-02 8.164266138034423914e-01
6.481933593750000000e-02 8.156070569058121444e-01
6.494140625000000000e-02 8.147851658228140170e-01
6.506347656250000000e-02 8.139609415606388065e-01
6.518554687500000000e-02 8.131343851730705730e-01
6.530761718750000000e-02 8.123054977616122052e-01
6.542968750000000000e-02 8.114742804756059913e-01
6.555175781250000000e-02 8.106407345123556318e-01
6.567382812500000000e-02 8.098048611172444788e-01
6.579589843750000000e-02 8.089666615838539965e-01
6.591796875000000000e-02 8.081261372540795573e-01
6.604003906250000000e-02 8.072832895182457946e-01
6.616210937500000000e-02 8.064381198152182906e-01
6.628417968750000000e-02 8.055906296325172633e-01
6.640625000000000000e-02 8.047408205064262576e-01
6.652832031250000000e-02 8.038886940221011690e-01
6.665039062500000000e-02 8.030342518136774910e-01
6.677246093750000000e-02 8.021774955643750094e-01
6.689453125000000000e-02 8.013184270066027182e-01
6.701660156250000000e-02 8.004570479220599610e-01
6.713867187500000000e-02 7.995933601418382386e-01
6.726074218750000000e-02 7.987273655465192412e-01
6.738281250000000000e-02 7.978590660662726597e-01
6.750488281250000000e-02 7.969884636809523304e-01
6.762695312500000000e-02 7.961155604201897162e-01
6.774902343750000000e-02 7.952403583634872763e-01
6.787109375000000000e-02 7.943628596403080611e-01
6.799316406250000000e-02 7.934830664301666392e-01
6.811523437500000000e-02 7.926009809627146963e-01
6.823730468750000000e-02 7.917166055178280759e-01
6.835937500000000000e-02 7.908299424256910459e-01
6.848144531250000000e-02 7.899409940668777885e-01
6.860351562500000000e-02 7.890497628724334467e-01
6.872558593750000000e-02 7.881562513239538381e-01
6.884765625000000000e-02 7.872604619536616166e-01
6.896972656250000000e-02 7.863623973444825443e-01
6.909179687500000000e-02 7.854620601301187666e-01
6.921386718750000000e-02 7.845594529951214202e-01
6.933593750000000000e-02 7.836545786749602449e-01
6.945800781250000000e-02 7.827474399560920837e-01
6.958007812500000000e-02 7.818380396760287177e-01
6.970214843750000000e-02 7.809263807233995935e-01
6.982421875000000000e-02 7.800124660380171049e-01
6.994628906250000000e-02 7.790962986109364330e-01
7.006835937500000000e-02 7.781778814845161651e-01
7.019042968750000000e-02 7.772572177524745829e-01
7.031250000000000000e-02 7.763343105599463945e-01
7.043457031250000000e-02 7.754091631035369137e-01
7.055664062500000000e-02 7.744817786313734631e-01
7.067871093750000000e-02 7.735521604431561116e-01
7.080078125000000000e-02 7.726203118902057465e-01
