# x u(x,t)
3.356933593750000000e-02 1.451530259315700344e-01
3.369140625000000000e-02 1.456196553173257080e-01
3.381347656250000000e-02 1.460861990387900544e-01
3.393554687500000000e-02 1.465526568215073933e-01
3.405761718750000000e-02 1.470190283910725315e-01
3.417968750000000000e-02 1.474853134731310134e-01
3.430175781250000000e-02 1.479515117933795920e-01
3.442382812500000000e-02 1.484176230775656191e-01
3.454589843750000000e-02 1.488836470514879329e-01
3.466796875000000000e-02 1.493495834409964973e-01
3.479003906250000000e-02 1.498154319719930683e-01
3.491210937500000000e-02 1.502811923704309438e-01
3.503417968750000000e-02 1.507468643623153526e-01
3.515625000000000000e-02 1.512124476737030931e-01
3.527832031250000000e-02 1.516779420307040049e-01
3.540039062500000000e-02 1.521433471594794418e-01
3.552246093750000000e-02 1.526086627862437428e-01
3.564453125000000000e-02 1.530738886372633445e-01
3.576660156250000000e-02 1.535390244388583625e-01
3.588867187500000000e-02 1.540040699174010930e-01
3.601074218750000000e-02 1.544690247993173171e-01
3.613281250000000000e-02 1.549338888110859958e-01
3.625488281250000000e-02 1.553986616792397135e-01
3.637695312500000000e-02 1.558633431303645678e-01
3.649902343750000000e-02 1.563279328911003352e-01
3.662109375000000000e-02 1.567924306881408880e-01
3.674316406250000000e-02 1.572568362482341386e-01
3.686523437500000000e-02 1.577211492981822616e-01
3.698730468750000000e-02 1.581853695648419433e-01
3.710937500000000000e-02 1.586494967751240215e-01
3.723144531250000000e-02 1.591135306559949281e-01
3.735351562500000000e-02 1.595774709344751074e-01
3.747558593750000000e-02 1.600413173376406262e-01
3.759765625000000000e-02 1.605050695926223403e-01
3.771972656250000000e-02 1.609687274266071444e-01
3.784179687500000000e-02 1.614322905668366948e-01
3.796386718750000000e-02 1.618957587406091303e-01
3.808593750000000000e-02 1.623591316752776292e-01
3.820800781250000000e-02 1.628224090982521854e-01
3.833007812500000000e-02 1.632855907369984150e-01
3.845214843750000000e-02 1.637486763190389161e-01
3.857421875000000000e-02 1.642116655719515206e-01
3.869628906250000000e-02 1.646745582233724303e-01
3.881835937500000000e-02 1.651373540009933027e-01
3.894042968750000000e-02 1.656000526325636657e-01
3.906250000000000000e-02 1.660626538458893908e-01
3.918457031250000000e-02 1.665251573688345532e-01
3.930664062500000000e-02 1.669875629293200714e-01
3.942871093750000000e-02 1.674498702553247065e-01
3.955078125000000000e-02 1.679120790748847292e-01
3.967285156250000000e-02 1.683741891160948911e-01
3.979492187500000000e-02 1.688362001071077589e-01
3.991699218750000000e-02 1.692981117761339915e-01
4.003906250000000000e-02 1.697599238514428122e-01
4.016113281250000000e-02 1.702216360613623969e-01
4.028320312500000000e-02 1.706832481342791252e-01
4.040527343750000000e-02 1.711447597986384406e-01
4.052734375000000000e-02 1.716061707829451000e-01
4.064941406250000000e-02 1.720674808157628688e-01
4.077148437500000000e-02 1.725286896257147151e-01
4.089355468750000000e-02 1.729897969414837533e-01
4.101562500000000000e-02 1.734508024918120506e-01
4.113769531250000000e-02 1.739117060055022090e-01
4.125976562500000000e-02 1.743725072114165053e-01
4.138183593750000000e-02 1.748332058384774179e-01
4.150390625000000000e-02 1.752938016156676548e-01
4.162597656250000000e-02 1.757542942720308476e-01
4.174804687500000000e-02 1.762146835366709685e-01
4.187011718750000000e-02 1.766749691387528576e-01
4.199218750000000000e-02 1.771351508075021675e-01
4.211425781250000000e-02 1.775952282722061681e-01
4.223632812500000000e-02 1.780552012622130253e-01
4.235839843750000000e-02 1.785150695069324389e-01
4.248046875000000000e-02 1.789748327358358093e-01
4.260253906250000000e-02 1.794344906784563209e-01
4.272460937500000000e-02 1.798940430643889421e-01
4.284667968750000000e-02 1.803534896232909246e-01
4.296875000000000000e-02 1.808128300848814984e-01
4.309082031250000000e-02 1.812720641789428433e-01
4.321289062500000000e-02 1.817311916353192558e-01
4.333496093750000000e-02 1.821902121839177602e-01
4.345703125000000000e-02 1.826491255547083858e-01
4.357910156250000000e-02 1.831079314777244171e-01
4.370117187500000000e-02 1.835666296830619493e-01
4.382324218750000000e-02 1.840252199008808875e-01
4.394531250000000000e-02 1.844837018614040036e-01
4.406738281250000000e-02 1.849420752949186286e-01
4.418945312500000000e-02 1.854003399317753209e-01
4.431152343750000000e-02 1.858584955023886154e-01
4.443359375000000000e-02 1.863165417372375787e-01
4.455566406250000000e-02 1.867744783668654762e-01
4.467773437500000000e-02 1.872323051218797996e-01
4.479980468750000000e-02 1.876900217329532106e-01
4.492187500000000000e-02 1.881476279308221533e-01
4.504394531250000000e-02 1.886051234462892967e-01
4.516601562500000000e-02 1.890625080102217304e-01
4.528808593750000000e-02 1.895197813535516584e-01
4.541015625000000000e-02 1.899769432072770103e-01
4.553222656250000000e-02 1.904339933024614406e-01
4.565429687500000000e-02 1.908909313702340793e-01
4.577636718750000000e-02 1.913477571417899203e-01
4.589843750000000000e-02 1.918044703483901825e-01
4.602050781250000000e-02 1.922610707213623094e-01
4.614257812500000000e-02 1.927175579920999970e-01
4.626464843750000000e-02 1.931739318920636661e-01
4.638671875000000000e-02 1.936301921527800729e-01
4.650878906250000000e-02 1.940863385058433643e-01
4.663085937500000000e-02 1.945423706829139399e-01
4.675292968750000000e-02 1.949982884157205054e-01
4.687500000000000000e-02 1.954540914360576587e-01
4.699707031250000000e-02 1.959097794757888866e-01
4.711914062500000000e-02 1.963653522668443174e-01
4.724121093750000000e-02 1.968208095412221359e-01
4.736328125000000000e-02 1.972761510309885280e-01
4.748535156250000000e-02 1.977313764682784025e-01
4.760742187500000000e-02 1.981864855852936425e-01
4.772949218750000000e-02 1.986414781143056030e-01
4.785156250000000000e-02 1.990963537876538347e-01
4.797363281250000000e-02 1.995511123377469442e-01
4.809570312500000000e-02 2.000057534970618167e-01
4.821777343750000000e-02 2.004602769981450872e-01
4.833984375000000000e-02 2.009146825736119468e-01
4.846191406250000000e-02 2.013689699561476421e-01
4.858398437500000000e-02 2.018231388785063918e-01
4.870605468750000000e-02 2.022771890735125255e-01
4.882812500000000000e-02 2.027311202740597340e-01
4.895019531250000000e-02 2.031849322131121793e-01
4.907226562500000000e-02 2.036386246237039399e-01
4.919433593750000000e-02 2.040921972389396211e-01
4.931640625000000000e-02 2.045456497919937999e-01
4.943847656250000000e-02 2.049989820161123022e-01
4.956054687500000000e-02 2.054521936446113972e-01
4.968261718750000000e-02 2.059052844108784086e-01
4.980468750000000000e-02 2.063582540483712979e-01
4.992675781250000000e-02 2.068111022906202745e-01
5.004882812500000000e-02 2.072638288712261023e-01
5.017089843750000000e-02 2.077164335238614323e-01
5.029296875000000000e-02 2.081689159822707191e-01
5.041503906250000000e-02 2.086212759802698880e-01
5.053710937500000000e-02 2.090735132517474726e-01
5.065917968750000000e-02 2.095256275306641436e-01
5.078125000000000000e-02 2.099776185510520976e-01
5.090332031250000000e-02 2.104294860470171391e-01
5.102539062500000000e-02 2.108812297527371815e-01
5.114746093750000000e-02 2.113328494024629134e-01
5.126953125000000000e-02 2.117843447305182147e-01
5.139160156250000000e-02 2.122357154713000738e-01
5.151367187500000000e-02 2.126869613592786423e-01
5.163574218750000000e-02 2.131380821289976524e-01
5.175781250000000000e-02 2.135890775150741661e-01
5.187988281250000000e-02 2.140399472521995472e-01
