# x u(x,t)
5.102539062500000000e-02 1.052894935452825531e-01
5.114746093750000000e-02 1.052113037112840516e-01
5.126953125000000000e-02 1.051330519841863209e-01
5.139160156250000000e-02 1.050547384100226911e-01
5.151367187500000000e-02 1.049763630348631849e-01
5.163574218750000000e-02 1.048979259048140183e-01
5.175781250000000000e-02 1.048194270660175315e-01
5.187988281250000000e-02 1.047408665646528958e-01
5.200195312500000000e-02 1.046622444469349072e-01
5.212402343750000000e-02 1.045835607591151795e-01
5.224609375000000000e-02 1.045048155474811030e-01
5.236816406250000000e-02 1.044260088583566920e-01
5.249023437500000000e-02 1.043471407381015570e-01
5.261230468750000000e-02 1.042682112331120431e-01
5.273437500000000000e-02 1.041892203898203001e-01
5.285644531250000000e-02 1.041101682546945739e-01
5.297851562500000000e-02 1.040310548742392066e-01
5.310058593750000000e-02 1.039518802949944976e-01
5.322265625000000000e-02 1.038726445635368978e-01
5.334472656250000000e-02 1.037933477264788712e-01
5.346679687500000000e-02 1.037139898304683255e-01
5.358886718750000000e-02 1.036345709221898753e-01
5.371093750000000000e-02 1.035550910483633430e-01
5.383300781250000000e-02 1.034755502557447304e-01
5.395507812500000000e-02 1.033959485911260523e-01
5.407714843750000000e-02 1.033162861013346423e-01
5.419921875000000000e-02 1.032365628332340413e-01
5.432128906250000000e-02 1.031567788337233310e-01
5.444335937500000000e-02 1.030769341497374397e-01
5.456542968750000000e-02 1.029970288282469199e-01
5.468750000000000000e-02 1.029170629162578926e-01
5.480957031250000000e-02 1.028370364608125337e-01
5.493164062500000000e-02 1.027569495089879908e-01
5.505371093750000000e-02 1.026768021078976606e-01
5.517578125000000000e-02 1.025965943046899392e-01
5.529785156250000000e-02 1.025163261465491665e-01
5.541992187500000000e-02 1.024359976806951400e-01
5.554199218750000000e-02 1.023556089543826986e-01
5.566406250000000000e-02 1.022751600149027634e-01
5.578613281250000000e-02 1.021946509095811861e-01
5.590820312500000000e-02 1.021140816857793732e-01
5.603027343750000000e-02 1.020334523908944663e-01
5.615234375000000000e-02 1.019527630723581629e-01
5.627441406250000000e-02 1.018720137776381873e-01
5.639648437500000000e-02 1.017912045542371524e-01
5.651855468750000000e-02 1.017103354496929901e-01
5.664062500000000000e-02 1.016294065115790624e-01
5.676269531250000000e-02 1.015484177875037586e-01
5.688476562500000000e-02 1.014673693251105513e-01
5.700683593750000000e-02 1.013862611720782597e-01
5.712890625000000000e-02 1.013050933761205641e-01
5.725097656250000000e-02 1.012238659849866579e-01
5.737304687500000000e-02 1.011425790464602625e-01
5.749511718750000000e-02 1.010612326083606405e-01
5.761718750000000000e-02 1.009798267185414294e-01
5.773925781250000000e-02 1.008983614248921135e-01
5.786132812500000000e-02 1.008168367753361494e-01
5.798339843750000000e-02 1.007352528178326462e-01
5.810546875000000000e-02 1.006536096003754072e-01
5.822753906250000000e-02 1.005719071709927775e-01
5.834960937500000000e-02 1.004901455777484770e-01
5.847167968750000000e-02 1.004083248687404895e-01
5.859375000000000000e-02 1.003264450921018541e-01
5.871582031250000000e-02 1.002445062960006794e-01
5.883789062500000000e-02 1.001625085286389771e-01
5.895996093750000000e-02 1.000804518382543140e-01
5.908203125000000000e-02 9.999833627311828510e-02
5.920410156250000000e-02 9.991616188153734646e-02
5.932617187500000000e-02 9.983392871185275963e-02
5.944824218750000000e-02 9.975163681244006431e-02
5.957031250000000000e-02 9.966928623170942525e-02
5.969238281250000000e-02 9.958687701810570170e-02
5.981445312500000000e-02 9.950440922010787836e-02
5.993652343750000000e-02 9.942188288622996750e-02
6.005859375000000000e-02 9.933929806501980153e-02
6.018066406250000000e-02 9.925665480506008775e-02
6.030273437500000000e-02 9.917395315496743691e-02
6.042480468750000000e-02 9.909119316339358441e-02
6.054687500000000000e-02 9.900837487902358625e-02
6.066894531250000000e-02 9.892549835057766472e-02
6.079101562500000000e-02 9.884256362680982066e-02
6.091308593750000000e-02 9.875957075650836081e-02
6.103515625000000000e-02 9.867651978849599492e-02
6.115722656250000000e-02 9.859341077162929456e-02
6.127929687500000000e-02 9.851024375479922046e-02
6.140136718750000000e-02 9.842701878693098372e-02
6.152343750000000000e-02 9.834373591698331030e-02
6.164550781250000000e-02 9.826039519394974553e-02
6.176757812500000000e-02 9.817699666685716919e-02
6.188964843750000000e-02 9.809354038476691962e-02
6.201171875000000000e-02 9.801002639677434958e-02
6.213378906250000000e-02 9.792645475200822958e-02
6.225585937500000000e-02 9.784282549963194131e-02
6.237792968750000000e-02 9.775913868884225644e-02
6.250000000000000000e-02 9.767539436886991944e-02
6.262207031250000000e-02 9.759159258897970313e-02
6.274414062500000000e-02 9.750773339846986743e-02
6.286621093750000000e-02 9.742381684667285324e-02
6.298828125000000000e-02 9.733984298295420001e-02
6.311035156250000000e-02 9.725581185671415552e-02
6.323242187500000000e-02 9.717172351738549707e-02
6.335449218750000000e-02 9.708757801443550217e-02
6.347656250000000000e-02 9.700337539736489378e-02
6.359863281250000000e-02 9.691911571570764605e-02
6.372070312500000000e-02 9.683479901903177534e-02
6.384277343750000000e-02 9.675042535693850754e-02
6.396484375000000000e-02 9.666599477906262505e-02
6.408691406250000000e-02 9.658150733507273045e-02
6.420898437500000000e-02 9.649696307467030276e-02
6.433105468750000000e-02 9.641236204759076611e-02
6.445312500000000000e-02 9.632770430360253211e-02
6.457519531250000000e-02 9.624298989250781866e-02
6.469726562500000000e-02 9.615821886414177566e-02
6.481933593750000000e-02 9.607339126837298460e-02
6.494140625000000000e-02 9.598850715510350018e-02
6.506347656250000000e-02 9.590356657426822584e-02
6.518554687500000000e-02 9.581856957583574641e-02
6.530761718750000000e-02 9.573351620980734278e-02
6.542968750000000000e-02 9.564840652621790784e-02
6.555175781250000000e-02 9.556324057513539139e-02
6.567382812500000000e-02 9.547801840666038375e-02
6.579589843750000000e-02 9.539274007092729546e-02
6.591796875000000000e-02 9.530740561810277511e-02
6.604003906250000000e-02 9.522201509838713884e-02
6.616210937500000000e-02 9.513656856201341272e-02
6.628417968750000000e-02 9.505106605924737440e-02
6.640625000000000000e-02 9.496550764038831638e-02
6.652832031250000000e-02 9.487989335576775540e-02
6.665039062500000000e-02 9.479422325575037611e-02
6.677246093750000000e-02 9.470849739073397555e-02
6.689453125000000000e-02 9.462271581114850560e-02
6.701660156250000000e-02 9.453687856745733586e-02
6.713867187500000000e-02 9.445098571015611566e-02
6.726074218750000000e-02 9.436503728977346794e-02
6.738281250000000000e-02 9.427903335687069786e-02
6.750488281250000000e-02 9.419297396204168171e-02
6.762695312500000000e-02 9.410685915591288087e-02
6.774902343750000000e-02 9.402068898914336947e-02
6.787109375000000000e-02 9.393446351242501491e-02
6.799316406250000000e-02 9.384818277648190876e-02
6.811523437500000000e-02 9.376184683207079706e-02
6.823730468750000000e-02 9.367545572998098313e-02
6.835937500000000000e-02 9.358900952103393900e-02
6.848144531250000000e-02 9.350250825608401317e-02
6.860351562500000000e-02 9.341595198601733430e-02
6.872558593750000000e-02 9.332934076175301852e-02
6.884765625000000000e-02 9.324267463424214253e-02
6.896972656250000000e-02 9.315595365446814602e-02
6.909179687500000000e-02 9.306917787344669291e-02
6.921386718750000000e-02 9.298234734222574072e-02
6.933593750000000000e-02 9.289546211188537406e-02
6.945800781250000000e-02 9.280852223353826258e-02
6.958007812500000000e-02 9.272152775832855076e-02
6.970214843750000000e-02 9.263447873743314853e-02
6.982421875000000000e-02 9.254737522206032962e-02
6.994628906250000000e-02 9.246021726345118874e-02
7.006835937500000000e-02 9.237300491287843418e-02
7.019042968750000000e-02 9.228573822164680418e-02
7.031250000000000000e-02 9.219841724109319181e-02
7.043457031250000000e-02 9.211104202258607598e-02
7.055664062500000000e-02 9.202361261752613208e-02
7.067871093750000000e-02 9.193612907734577400e-02
7.080078125000000000e-02 9.184859145350934839e-02
